ticket_id,description,category,priority,created_date
INC0004869,Account locked for Active Directory. Security policy violation,Security,High,2025-07-12
INC0001428,Slack software crashes when opening documents,Software,Low,2025-07-12
INC0002795,Database corruption in inventory DB table,Database,High,2025-07-12
INC0004767,Physical issue with webcam - not working,Hardware,Medium,2025-07-12
INC0000920,Database query timeout on inventory DB database,Database,Medium,2025-07-12
INC0002723,system keeps failing. Error: connection refused. Please help,Software,Critical,2025-07-12
INC0004608,Cannot install Zoom application. Error: null pointer,Software,High,2025-07-12
INC0001923,Chrome browser software crashes when exporting,Software,High,2025-07-12
INC0002400,Slow database query performance on reporting database,Database,High,2025-07-12
INC0004961,Cannot connect to proxy server. Getting 0x80004005 error,Network,Low,2025-07-12
INC0003638,Microsoft Office software performance is keeps failing (affecting multiple users),Software,Low,2025-07-12
INC0000211,VPN very slow when connecting to switch,Network,High,2025-07-12
INC0002804,server very slow. Error: access denied,Security,Medium,2025-07-12
INC0003413,microsoft office software crashes when opening documents,Software,High,2025-07-12
INC0000157,keyboard not detected by system,Hardware,Medium,2025-07-12
INC0000568,Zoom software crashes when running reports - high priority,Software,Critical,2025-07-12
INC0000580,Database connection pool exhausted for reporting database,Database,Medium,2025-07-12
INC0002907,Physical issue with webcam - very slow,Hardware,High,2025-07-12
INC0001694,Security alert: policy violation on Active Directory,Security,Low,2025-07-12
INC0001988,Application Slack not working after software update,Software,High,2025-07-12
INC0000987,laptop hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0004905,Database connection pool exhausted for Oracle,Database,High,2025-07-12
INC0002408,Cannot install Slack application. Error: 500,Software,Medium,2025-07-12
INC0004984,Security vulnerability detected in corporate email,Security,Critical,2025-07-12
INC0000466,network outage affecting wifi,Network,Medium,2025-07-12
INC0001650,Database corruption in MySQL table,Database,High,2025-07-12
INC0002732,Physical issue with scanner - not working,Hardware,Low,2025-07-12
INC0000917,webcam hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0004643,Chrome browser software crashes when opening documents,Software,High,2025-07-12
INC0002525,Cannot connect to SQL Server database server. 500,Database,High,2025-07-12
INC0003056,Unable to access DNS server. Network timeout after 120 seconds,Network,Medium,2025-07-12
INC0001296,Network outage affecting VPN (affecting multiple users),Network,High,2025-07-12
INC0002497,printer hardware malfunction - making unusual noise,Hardware,Critical,2025-07-12
INC0003905,Cannot connect to SQL Server database server. timeout,Database,High,2025-07-12
INC0000997,Physical issue with webcam - not working,Hardware,Medium,2025-07-12
INC0003142,Hardware device laptop showing 500,Hardware,Medium,2025-07-12
INC0000612,server keeps failing. Error: connection refused. Please help,Hardware,High,2025-07-12
INC0000626,service keeps failing. Error: 0x80004005,Network,Medium,2025-07-12
INC0001127,mouse not detected by system,Hardware,Low,2025-07-12
INC0002439,Unauthorized access attempt to Active Directory - security breach,Security,Low,2025-07-12
INC0004808,Teams software performance is not working,Software,High,2025-07-12
INC0004257,"Need replacement keyboard, current hardware not working",Hardware,Low,2025-07-12
INC0001629,Unauthorized access attempt to admin portal - security breach,Security,Low,2025-07-12
INC0000046,Cannot connect to WiFi. Getting connection refused error (affecting multiple users),Network,Medium,2025-07-12
INC0002734,Permission denied accessing user account - security restriction - high priority,Security,High,2025-07-12
INC0002707,"Need replacement mouse, current hardware not working",Hardware,Medium,2025-07-12
INC0003748,Cannot install Microsoft Office application. Error: access denied,Software,High,2025-07-12
INC0004192,laptop not detected by system,Hardware,Low,2025-07-12
INC0001195,Database corruption in Oracle table,Database,Medium,2025-07-12
INC0003994,Security alert: authentication failure on corporate email,Security,High,2025-07-12
INC0000352,scanner is very slow. Hardware failure error: 0x80004005,Hardware,Medium,2025-07-12
INC0002899,security alert: authentication failure on security system,Security,Medium,2025-07-12
INC0001337,scanner not detected by system,Hardware,Medium,2025-07-12
INC0004842,system very slow. Error: null pointer,Hardware,Low,2025-07-12
INC0001890,Database corruption in MySQL table,Database,Medium,2025-07-12
INC0003883,Software error in Chrome browser: timeout,Software,High,2025-07-12
INC0003289,system very slow. Error: null pointer,Security,Low,2025-07-12
INC0004733,Application Outlook malfunctioning after software update,Software,Low,2025-07-12
INC0003181,switch connectivity issue - 500,Network,Low,2025-07-12
INC0001382,system very slow. Error: 404. Please help,Hardware,Low,2025-07-12
INC0001917,"need replacement monitor, current hardware keeps failing - high priority",Hardware,Medium,2025-07-12
INC0001605,Database corruption in customer DB table,Database,Medium,2025-07-12
INC0002884,Unauthorized access attempt to user account - security breach - high priority,Security,High,2025-07-12
INC0002483,Microsoft Office software crashes when exporting,Software,Critical,2025-07-12
INC0004947,monitor hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0000435,Cannot connect to reporting database database server. 500,Database,Medium,2025-07-12
INC0003367,"Need replacement scanner, current hardware malfunctioning",Hardware,Critical,2025-07-12
INC0003141,Network outage affecting proxy server,Network,Medium,2025-07-12
INC0002978,Cannot install Microsoft Office application. Error: null pointer,Software,High,2025-07-12
INC0000057,Physical issue with printer - very slow,Hardware,Medium,2025-07-12
INC0004714,service not working. Error: null pointer,Security,Medium,2025-07-12
INC0001767,Hardware device webcam showing timeout,Hardware,Low,2025-07-12
INC0003052,Hardware device printer showing timeout,Hardware,Critical,2025-07-12
INC0003800,Database connection pool exhausted for SQL Server,Database,Low,2025-07-12
INC0001469,account locked for security system. security authentication failure,Security,High,2025-07-12
INC0000086,Network connection to proxy server is unresponsive,Network,Medium,2025-07-12
INC0001486,service very slow. Error: 0x80004005. Please help,Network,Medium,2025-07-12
INC0000529,Permission denied accessing admin portal - security restriction,Security,Low,2025-07-12
INC0000605,MySQL database backup very slow. Error: connection refused,Database,Low,2025-07-12
INC0000386,Unable to access firewall. Network timeout after 60 seconds,Network,High,2025-07-12
INC0003947,Physical issue with monitor - unresponsive,Hardware,Medium,2025-07-12
INC0001464,Unauthorized access attempt to admin portal - security breach,Security,Low,2025-07-12
INC0004856,DNS server connectivity issue - connection refused,Network,Critical,2025-07-12
INC0002311,Network connection to switch is keeps failing,Network,Medium,2025-07-12
INC0000929,Security alert: certificate expired on admin portal (affecting multiple users),Security,Low,2025-07-12
INC0002374,Permission denied accessing admin portal - security restriction,Security,Low,2025-07-12
INC0004619,Security vulnerability detected in security system - URGENT,Security,High,2025-07-12
INC0004803,Software error in Slack: connection refused - high priority,Software,Critical,2025-07-12
INC0003851,Unable to access VPN. Network timeout after 30 seconds,Network,Low,2025-07-12
INC0001440,inventory DB database backup keeps failing. Error: 0x80004005,Database,Medium,2025-07-12
INC0000871,Cannot connect to WiFi. Getting access denied error,Network,High,2025-07-12
INC0000139,Security vulnerability detected in admin portal,Security,High,2025-07-12
INC0004094,Account locked for security system. Security authentication failure,Security,Medium,2025-07-12
INC0003960,inventory db database backup not working. error: null pointer,Database,Low,2025-07-12
INC0000780,Database query timeout on reporting database database,Database,Medium,2025-07-12
INC0000845,Database connection pool exhausted for Oracle,Database,Medium,2025-07-12
INC0001967,keyboard hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0004911,WiFi connectivity issue - null pointer,Network,Critical,2025-07-12
INC0002482,mouse not detected by system,Hardware,High,2025-07-12
INC0004906,Network connection to switch is keeps failing,Network,Low,2025-07-12
INC0003327,Physical issue with keyboard - malfunctioning,Hardware,Low,2025-07-12
INC0004727,keyboard not detected by system,Hardware,Medium,2025-07-12
INC0004991,VPN keeps failing when connecting to router,Network,Medium,2025-07-12
INC0004731,Unable to access proxy server. Network timeout after 120 seconds,Network,Medium,2025-07-12
INC0004536,service not working. Error: access denied. Please help,Network,High,2025-07-12
INC0001290,Cannot connect to Oracle database server. 500,Database,Medium,2025-07-12
INC0001762,Hardware device keyboard showing connection refused,Hardware,Low,2025-07-12
INC0004162,"Need replacement monitor, current hardware not working",Hardware,High,2025-07-12
INC0000282,laptop hardware malfunction - making unusual noise (affecting multiple users),Hardware,Medium,2025-07-12
INC0001132,"Need replacement webcam, current hardware very slow",Hardware,Low,2025-07-12
INC0000212,service keeps failing. Error: timeout. Please help,Hardware,Medium,2025-07-12
INC0004268,Zoom software performance is very slow,Software,Medium,2025-07-12
INC0002634,Security alert: authentication failure on security system,Security,Medium,2025-07-12
INC0003393,Adobe Reader software performance is malfunctioning,Software,High,2025-07-12
INC0001291,Unable to access switch. Network timeout after 60 seconds,Network,Medium,2025-07-12
INC0004291,WiFi connectivity issue - connection refused,Network,Low,2025-07-12
INC0002703,Application Zoom keeps failing after software update,Software,Critical,2025-07-12
INC0004188,Outlook software performance is malfunctioning,Software,Medium,2025-07-12
INC0002203,Microsoft Office software crashes when saving files,Software,Medium,2025-07-12
INC0000179,Security vulnerability detected in user account,Security,Medium,2025-07-12
INC0000616,server keeps failing. Error: access denied,Network,High,2025-07-12
INC0001515,Database connection pool exhausted for reporting database,Database,Low,2025-07-12
INC0001112,Physical issue with monitor - not working,Hardware,Medium,2025-07-12
INC0003795,SQL Server database backup keeps failing. Error: 404,Database,Medium,2025-07-12
INC0000127,laptop is unresponsive. Hardware failure error: null pointer,Hardware,Medium,2025-07-12
INC0001792,printer is not working. Hardware failure error: 404 - URGENT,Hardware,Critical,2025-07-12
